#P = 5.2, D = 1.89749, alpha = 0.8, beta = 0.3
0.0979331	2.47775
0.017678	-2.19205
-0.0664717	1.64169
0.414809	-0.427211
-0.261085	-0.945088
0.182572	1.62842
-0.147779	-1.97316
-0.0953591	1.7236
0.446217	-0.378928
-0.180652	-0.890764
-0.104223	0.879318
0.16544	-0.206031
0.0396	-0.0719107
-0.00937186	-0.0347864
-0.0410028	-0.0320603
-0.0791643	-0.0468295
-0.14027	-0.078693
-0.24497	-0.136104
0.00822873	0.597638
0.0741884	-0.365073
-0.20974	-0.244334
-0.037032	0.532269
0.396731	0.394216
-0.0338194	-1.15015
-0.132922	0.755975
0.460787	0.51701
-0.284425	-1.85474
-0.171245	1.74274
0.365177	-0.404559
-0.305634	-0.953971
0.118211	1.59772
0.179274	-1.1971
-0.334621	-0.00105934
0.00628912	0.654803
0.119402	-0.321646
-0.11571	-0.186416
-0.303446	-0.206774
-0.125486	0.511448
0.266285	0.330792
-0.253492	-1.26913
-0.0780696	1.38044
0.182017	-0.636604
-0.298435	-0.397951
0.156362	1.19973
-0.103999	-1.48628
-0.0681308	1.29136
0.120409	-0.700576
-0.430563	-0.480603
0.353437	1.89919
-0.138384	-2.50562
-0.0926411	2.14878
0.369476	-0.881081
-0.26276	-0.488006
0.126833	1.14873
0.250647	-0.70741
-0.269775	-0.416378
0.177626	1.2007
-0.0760067	-1.47417
-0.0222439	1.31573
0.199396	-0.657124
-0.293337	-0.404631
0.157305	1.19725
-0.104858	-1.4877
-0.0704145	1.2898
0.116185	-0.703012
-0.437995	-0.484753
0.340474	1.892
-0.160959	-2.51814
-0.131945	2.12699
0.301051	-0.919016
-0.381881	-0.554047
0.354395	1.86806
-0.163131	-2.52932
-0.14405	2.11713
0.277354	-0.933145
-0.423964	-0.57769
0.280874	1.8272
0.143734	-1.76606
-0.419796	0.371737
0.208429	0.899279
0.146835	-0.857864
-0.528006	-0.588828
0.138578	1.76299
-0.0917476	-1.89198
0.0439936	1.81666
0.267056	-1.06644
-0.548338	-0.686865
0.465733	2.51018
-0.354963	-3.63904
-0.0103023	3.65448
0.426118	-2.16891
-0.829844	-0.625112
0.592326	3.2422
-0.452289	-4.67069
0.309392	5.303
0.0354709	-4.8875
-0.117838	3.72622
0.3485	-2.17053
-0.495481	0.166481
0.37537	1.53352
0.0195145	-1.94402
-0.292129	1.00129
0.461929	0.622804
-0.194701	-1.77184
0.0126128	1.85513
0.259035	-1.05328
-0.547608	-0.680909
0.471635	2.5152
-0.343228	-3.63198
0.0105879	3.66623
0.0276912	-2.98291
-0.27854	1.86623
0.331037	-0.365807
-0.316947	-0.942059
0.113688	1.60095
0.176182	-1.19701
-0.338496	-0.00263801
1.82959e-05	0.651507
