#P = 4, D = 1.89749, alpha = 0.8, beta = 0.3
0.0454924	-0.0521572
0.0146411	-0.0162762
0.00513748	-0.00484165
0.00252817	-0.00102259
0.00237878	0.000554572
0.00350362	0.00170149
0.00589843	0.00319415
0.0102052	0.00563383
0.0177462	0.00983097
0.0308881	0.017122
0.0537709	0.0298099
0.093609	0.0518966
0.162963	0.0903469
0.283702	0.157285
0.0589572	-0.560482
-0.392241	-0.404453
0.0310188	1.14458
0.124699	-0.761798
-0.476157	-0.52593
-0.177604	1.00529
0.176734	-0.147231
0.103095	-0.0201462
0.114985	0.0393786
0.179846	0.0920245
0.306684	0.167604
0.096946	-0.540185
-0.326743	-0.368381
0.144843	1.20761
0.322792	-0.652
-0.131318	-0.334759
-0.0122214	0.503812
0.404706	0.38533
-0.0310376	-1.1528
-0.131579	0.755397
0.462021	0.517277
0.152315	-1.01957
-0.220974	0.122623
-0.18018	-0.0226153
-0.249203	-0.113797
0.0214266	0.612727
0.103649	-0.34629
-0.156409	-0.213995
0.0564568	0.584343
0.124749	-0.349662
-0.132249	-0.205351
-0.340386	-0.230333
-0.192363	0.473401
0.149049	0.26549
-0.0229032	-0.54822
-0.0517186	0.395674
0.263995	0.280133
0.136256	-0.475456
-0.222489	-0.297048
-0.0973079	0.484462
0.279792	0.324848
0.193756	-0.432242
-0.112929	-0.232734
-0.338534	-0.241315
-0.199157	0.465848
0.134061	0.255988
-0.0499906	-0.563614
-0.0991889	0.369237
0.181255	0.234224
-0.00781714	-0.555342
-0.0383748	0.39819
0.283152	0.289215
0.168323	-0.458163
-0.167068	-0.266475
-0.000953264	0.537833
0.0125554	-0.416491
-0.331427	-0.317235
-0.253413	0.410593
0.0186038	0.184042
0.177328	0.153078
0.354402	0.213746
0.196442	-0.478818
-0.148353	-0.267525
0.0220944	0.547009
0.0496739	-0.397048
-0.267755	-0.282293
-0.142865	0.471768
0.210962	0.29065
0.0772349	-0.495593
-0.314739	-0.344224
-0.254596	0.398512
0.00701292	0.174014
0.154145	0.13909
0.313095	0.190487
0.124232	-0.518964
-0.274157	-0.337307
-0.196947	0.425561
0.103275	0.225833
0.320435	0.230793
0.167243	-0.483695
-0.18975	-0.28691
-0.0469981	0.509828
0.365268	0.37144
-0.0930418	-1.18466
-0.237424	0.697509
0.278417	0.415737
0.267826	-0.362285
0.0401245	-0.138773
-0.0644844	-0.0865105
-0.15461	-0.101718
-0.282511	-0.161669
-0.061091	0.557709
0.3872	0.401156
-0.0402138	-1.14984
-0.140838	0.752801
0.448018	0.510314
0.128605	-1.03246
-0.262041	0.099935
-0.251608	-0.0621895
0.0614094	0.651583
0.187179	-0.29472
-0.00660257	-0.129284
-0.116302	-0.10408
-0.235509	-0.143051
0.0145265	0.597286
0.0819456	-0.361984
-0.197247	-0.23779
-0.0156007	0.54403
0.43394	0.414807
0.0309262	-1.11427
-0.455156	-0.0158438
-0.160133	0.578945
0.278306	0.36479
0.225179	-0.40197
-0.0475027	-0.19241
-0.221253	-0.175017
0.00608101	0.580035
0.0567566	-0.379911
-0.244404	-0.265183
-0.0987387	0.497545
0.288877	0.33426
0.213222	-0.420071
-0.0778899	-0.212874
-0.277172	-0.207159
-0.0922184	0.525178
0.320267	0.359234
0.274186	-0.383886
0.0302333	-0.152178
-0.0883126	-0.102218
-0.198176	-0.126658
0.0759288	0.62997
0.187708	-0.303777
-0.0134815	-0.136045
-0.130736	-0.113012
-0.261414	-0.157705
-0.0308155	0.572056
0.437872	0.428481
0.047361	-1.10153
-0.423521	0.0028367
-0.104107	0.610365
0.37614	0.419143
-0.0393452	-1.14175
-0.132983	0.759553
0.463693	0.51976
0.156524	-1.01675
-0.213238	0.127066
-0.166585	-0.0150291
-0.225494	-0.100637
0.0627151	0.635622
0.175532	-0.306437
-0.0312667	-0.144615
-0.160623	-0.129174
-0.313104	-0.186234
-0.120695	0.522267
0.281435	0.341765
0.209971	-0.418207
-0.0804916	-0.21316
-0.280736	-0.208771
-0.0981203	0.522021
0.310088	0.353627
0.256496	-0.393682
-0.00055357	-0.169242
-0.141906	-0.131929
-0.291476	-0.178383
-0.0864968	0.539922
0.339882	0.373756
-0.123563	-1.19642
-0.286247	0.67207
0.194779	0.369882
0.122651	-0.442609
-0.212476	-0.278763
-0.0692529	0.50403
0.331981	0.355048
-0.149271	-1.21519
-0.334771	0.643744
0.109117	0.321941
-0.0268536	-0.525635
-0.0379262	0.41113
0.294522	0.299519
0.191455	-0.444078
-0.125745	-0.243168
-0.363623	-0.256274
-0.243711	0.440817
0.0562228	0.21273
0.249353	0.195478
0.046911	-0.549117
-0.398159	-0.402045
0.0254626	1.1433
0.116522	-0.765766
-0.48992	-0.533382
-0.201416	0.992149
0.135327	-0.170169
0.0310248	-0.0600966
-0.0104776	-0.0301763
-0.0385702	-0.0290651
-0.0735556	-0.0432009
-0.130073	-0.072876
-0.227081	-0.126134
0.0394146	0.614944
0.128493	-0.334961
-0.115197	-0.191917
-0.307379	-0.210779
-0.133855	0.506233
0.251234	0.322267
0.155095	-0.449499
-0.176749	-0.266799
-0.0135992	0.532412
0.426806	0.406839
0.0151588	-1.12427
-0.048721	0.802253
